metric,value,key,project
NOC_NOP,3.73,AWkLJ_50V9myJaMxcKHZ,redmine-ng-api
NOM_NOC,3.38,AWkLJ_50V9myJaMxcKHZ,redmine-ng-api
LOC_NOM,3.85,AWkLJ_50V9myJaMxcKHZ,redmine-ng-api
CALLS_NOM,1.23,AWkLJ_50V9myJaMxcKHZ,redmine-ng-api
CYCLO_LOC,0.22,AWkLJ_50V9myJaMxcKHZ,redmine-ng-api
FANOUT_CALLS,0.41,AWkLJ_50V9myJaMxcKHZ,redmine-ng-api
AHH,0.09,AWzgILY38xfCFL1s_9KP,redmine-ng-api
NOC_NOP,3.87,AWzgILY38xfCFL1s_9KP,redmine-ng-api
NOM_NOC,3.41,AWzgILY38xfCFL1s_9KP,redmine-ng-api
LOC_NOM,3.86,AWzgILY38xfCFL1s_9KP,redmine-ng-api
CALLS_NOM,1.39,AWzgILY38xfCFL1s_9KP,redmine-ng-api
CYCLO_LOC,0.22,AWzgILY38xfCFL1s_9KP,redmine-ng-api
FANOUT_CALLS,0.43,AWzgILY38xfCFL1s_9KP,redmine-ng-api
AHH,0.14,AWihHS2MzOye5jz_tp8J,redmine-ng-api
NOC_NOP,3.66,AWihHS2MzOye5jz_tp8J,redmine-ng-api
NOM_NOC,3.14,AWihHS2MzOye5jz_tp8J,redmine-ng-api
LOC_NOM,3.7,AWihHS2MzOye5jz_tp8J,redmine-ng-api
CALLS_NOM,1.23,AWihHS2MzOye5jz_tp8J,redmine-ng-api
CYCLO_LOC,0.23,AWihHS2MzOye5jz_tp8J,redmine-ng-api
FANOUT_CALLS,0.4,AWihHS2MzOye5jz_tp8J,redmine-ng-api
AHH,0.09,AWzlR3rdaHQUkZX5r-O6,redmine-ng-api
NOC_NOP,3.87,AWzlR3rdaHQUkZX5r-O6,redmine-ng-api
NOM_NOC,3.41,AWzlR3rdaHQUkZX5r-O6,redmine-ng-api
LOC_NOM,3.86,AWzlR3rdaHQUkZX5r-O6,redmine-ng-api
CALLS_NOM,1.39,AWzlR3rdaHQUkZX5r-O6,redmine-ng-api
CYCLO_LOC,0.22,AWzlR3rdaHQUkZX5r-O6,redmine-ng-api
FANOUT_CALLS,0.43,AWzlR3rdaHQUkZX5r-O6,redmine-ng-api
AHH,0.15,AWiZf2LS15IW5eC63iZ0,redmine-ng-api
NOC_NOP,3.62,AWiZf2LS15IW5eC63iZ0,redmine-ng-api
NOM_NOC,3.16,AWiZf2LS15IW5eC63iZ0,redmine-ng-api
LOC_NOM,3.67,AWiZf2LS15IW5eC63iZ0,redmine-ng-api
CALLS_NOM,1.15,AWiZf2LS15IW5eC63iZ0,redmine-ng-api
CYCLO_LOC,0.23,AWiZf2LS15IW5eC63iZ0,redmine-ng-api
FANOUT_CALLS,0.43,AWiZf2LS15IW5eC63iZ0,redmine-ng-api
AHH,0.09,AWzQrO4yQSy0V0BNoLyo,redmine-ng-api
NOC_NOP,3.87,AWzQrO4yQSy0V0BNoLyo,redmine-ng-api
NOM_NOC,3.41,AWzQrO4yQSy0V0BNoLyo,redmine-ng-api
LOC_NOM,3.86,AWzQrO4yQSy0V0BNoLyo,redmine-ng-api
CALLS_NOM,1.39,AWzQrO4yQSy0V0BNoLyo,redmine-ng-api
CYCLO_LOC,0.22,AWzQrO4yQSy0V0BNoLyo,redmine-ng-api
FANOUT_CALLS,0.43,AWzQrO4yQSy0V0BNoLyo,redmine-ng-api
AHH,0.1,AWkpxi9_HTosDTrEYmYq,redmine-ng-api
NOC_NOP,3.88,AWkpxi9_HTosDTrEYmYq,redmine-ng-api
NOM_NOC,3.37,AWkpxi9_HTosDTrEYmYq,redmine-ng-api
LOC_NOM,3.94,AWkpxi9_HTosDTrEYmYq,redmine-ng-api
CALLS_NOM,1.2,AWkpxi9_HTosDTrEYmYq,redmine-ng-api
CYCLO_LOC,0.22,AWkpxi9_HTosDTrEYmYq,redmine-ng-api
FANOUT_CALLS,0.43,AWkpxi9_HTosDTrEYmYq,redmine-ng-api
AHH,0.09,AWo2J0vRo4hEA1R--tVl,redmine-ng-api
NOC_NOP,3.87,AWo2J0vRo4hEA1R--tVl,redmine-ng-api
NOM_NOC,3.41,AWo2J0vRo4hEA1R--tVl,redmine-ng-api
LOC_NOM,3.86,AWo2J0vRo4hEA1R--tVl,redmine-ng-api
CALLS_NOM,1.39,AWo2J0vRo4hEA1R--tVl,redmine-ng-api
CYCLO_LOC,0.22,AWo2J0vRo4hEA1R--tVl,redmine-ng-api
FANOUT_CALLS,0.43,AWo2J0vRo4hEA1R--tVl,redmine-ng-api
AHH,0.09,AWohicVj1dBUQTlhBNO0,redmine-ng-api
NOC_NOP,3.87,AWohicVj1dBUQTlhBNO0,redmine-ng-api
NOM_NOC,3.41,AWohicVj1dBUQTlhBNO0,redmine-ng-api
LOC_NOM,3.86,AWohicVj1dBUQTlhBNO0,redmine-ng-api
CALLS_NOM,1.39,AWohicVj1dBUQTlhBNO0,redmine-ng-api
CYCLO_LOC,0.22,AWohicVj1dBUQTlhBNO0,redmine-ng-api
FANOUT_CALLS,0.43,AWohicVj1dBUQTlhBNO0,redmine-ng-api
AHH,0.1,AWkmierj28dgUaXI_t4N,redmine-ng-api
NOC_NOP,3.88,AWkmierj28dgUaXI_t4N,redmine-ng-api
NOM_NOC,3.37,AWkmierj28dgUaXI_t4N,redmine-ng-api
LOC_NOM,3.93,AWkmierj28dgUaXI_t4N,redmine-ng-api
CALLS_NOM,1.2,AWkmierj28dgUaXI_t4N,redmine-ng-api
CYCLO_LOC,0.22,AWkmierj28dgUaXI_t4N,redmine-ng-api
FANOUT_CALLS,0.43,AWkmierj28dgUaXI_t4N,redmine-ng-api
AHH,0.1,AWkVl_8jeuXOP3MuzpLu,redmine-ng-api
NOC_NOP,3.88,AWkVl_8jeuXOP3MuzpLu,redmine-ng-api
NOM_NOC,3.37,AWkVl_8jeuXOP3MuzpLu,redmine-ng-api
LOC_NOM,3.93,AWkVl_8jeuXOP3MuzpLu,redmine-ng-api
CALLS_NOM,1.2,AWkVl_8jeuXOP3MuzpLu,redmine-ng-api
CYCLO_LOC,0.22,AWkVl_8jeuXOP3MuzpLu,redmine-ng-api
FANOUT_CALLS,0.43,AWkVl_8jeuXOP3MuzpLu,redmine-ng-api
AHH,0.09,AWnYcpq6FlDi_Mjh3twf,redmine-ng-api
NOC_NOP,3.87,AWnYcpq6FlDi_Mjh3twf,redmine-ng-api
NOM_NOC,3.41,AWnYcpq6FlDi_Mjh3twf,redmine-ng-api
LOC_NOM,3.88,AWnYcpq6FlDi_Mjh3twf,redmine-ng-api
CALLS_NOM,1.33,AWnYcpq6FlDi_Mjh3twf,redmine-ng-api
CYCLO_LOC,0.22,AWnYcpq6FlDi_Mjh3twf,redmine-ng-api
FANOUT_CALLS,0.43,AWnYcpq6FlDi_Mjh3twf,redmine-ng-api
AHH,0.03,AWogbsI32ZTYZ-vhLZ5a,resilience4j
NOC_NOP,1.54,AWogbsI32ZTYZ-vhLZ5a,resilience4j
NOM_NOC,6.89,AWogbsI32ZTYZ-vhLZ5a,resilience4j
LOC_NOM,5.34,AWogbsI32ZTYZ-vhLZ5a,resilience4j
CALLS_NOM,1.99,AWogbsI32ZTYZ-vhLZ5a,resilience4j
CYCLO_LOC,0.18,AWogbsI32ZTYZ-vhLZ5a,resilience4j
FANOUT_CALLS,0.3,AWogbsI32ZTYZ-vhLZ5a,resilience4j
AHH,0.05,AWsmrWE8mRKvSVs6C8Pr,resilience4j
NOC_NOP,1.71,AWsmrWE8mRKvSVs6C8Pr,resilience4j
NOM_NOC,6.03,AWsmrWE8mRKvSVs6C8Pr,resilience4j
LOC_NOM,5.21,AWsmrWE8mRKvSVs6C8Pr,resilience4j
CALLS_NOM,2.81,AWsmrWE8mRKvSVs6C8Pr,resilience4j
CYCLO_LOC,0.18,AWsmrWE8mRKvSVs6C8Pr,resilience4j
FANOUT_CALLS,0.26,AWsmrWE8mRKvSVs6C8Pr,resilience4j
AHH,0.05,AWtVaLI0o7ppj_jocP3r,resilience4j
NOC_NOP,1.73,AWtVaLI0o7ppj_jocP3r,resilience4j
NOM_NOC,6.0,AWtVaLI0o7ppj_jocP3r,resilience4j
LOC_NOM,5.34,AWtVaLI0o7ppj_jocP3r,resilience4j
CALLS_NOM,2.87,AWtVaLI0o7ppj_jocP3r,resilience4j
CYCLO_LOC,0.18,AWtVaLI0o7ppj_jocP3r,resilience4j
FANOUT_CALLS,0.26,AWtVaLI0o7ppj_jocP3r,resilience4j
AHH,0.05,AWwY1bvhON6vvYHtnSLz,resilience4j
NOC_NOP,1.73,AWwY1bvhON6vvYHtnSLz,resilience4j
NOM_NOC,5.96,AWwY1bvhON6vvYHtnSLz,resilience4j
LOC_NOM,5.36,AWwY1bvhON6vvYHtnSLz,resilience4j
CALLS_NOM,2.92,AWwY1bvhON6vvYHtnSLz,resilience4j
CYCLO_LOC,0.18,AWwY1bvhON6vvYHtnSLz,resilience4j
FANOUT_CALLS,0.26,AWwY1bvhON6vvYHtnSLz,resilience4j
AHH,0.07,AWpqO84G-aLJxVkBdWXN,resilience4j
NOC_NOP,1.58,AWpqO84G-aLJxVkBdWXN,resilience4j
NOM_NOC,7.25,AWpqO84G-aLJxVkBdWXN,resilience4j
LOC_NOM,5.22,AWpqO84G-aLJxVkBdWXN,resilience4j
CALLS_NOM,2.13,AWpqO84G-aLJxVkBdWXN,resilience4j
CYCLO_LOC,0.18,AWpqO84G-aLJxVkBdWXN,resilience4j
FANOUT_CALLS,0.28,AWpqO84G-aLJxVkBdWXN,resilience4j
AHH,0.03,AWohd0XI1dBUQTlh8R3N,resilience4j
NOC_NOP,1.56,AWohd0XI1dBUQTlh8R3N,resilience4j
NOM_NOC,6.88,AWohd0XI1dBUQTlh8R3N,resilience4j
LOC_NOM,5.34,AWohd0XI1dBUQTlh8R3N,resilience4j
CALLS_NOM,1.99,AWohd0XI1dBUQTlh8R3N,resilience4j
CYCLO_LOC,0.18,AWohd0XI1dBUQTlh8R3N,resilience4j
FANOUT_CALLS,0.3,AWohd0XI1dBUQTlh8R3N,resilience4j
AHH,0.1,AW0kYgu1eg386dXMKk4R,resilience4j
NOC_NOP,0.67,AW0kYgu1eg386dXMKk4R,resilience4j
NOM_NOC,17.04,AW0kYgu1eg386dXMKk4R,resilience4j
LOC_NOM,5.47,AW0kYgu1eg386dXMKk4R,resilience4j
CALLS_NOM,3.12,AW0kYgu1eg386dXMKk4R,resilience4j
CYCLO_LOC,0.18,AW0kYgu1eg386dXMKk4R,resilience4j
FANOUT_CALLS,0.25,AW0kYgu1eg386dXMKk4R,resilience4j
AHH,0.05,AWvF6ZdOQ-N55XFySxEX,resilience4j
NOC_NOP,1.73,AWvF6ZdOQ-N55XFySxEX,resilience4j
NOM_NOC,5.94,AWvF6ZdOQ-N55XFySxEX,resilience4j
LOC_NOM,5.37,AWvF6ZdOQ-N55XFySxEX,resilience4j
CALLS_NOM,2.93,AWvF6ZdOQ-N55XFySxEX,resilience4j
CYCLO_LOC,0.18,AWvF6ZdOQ-N55XFySxEX,resilience4j
FANOUT_CALLS,0.26,AWvF6ZdOQ-N55XFySxEX,resilience4j
AHH,0.03,AWoleLfFgJaYv1rOE6cJ,resilience4j
NOC_NOP,1.56,AWoleLfFgJaYv1rOE6cJ,resilience4j
NOM_NOC,6.88,AWoleLfFgJaYv1rOE6cJ,resilience4j
LOC_NOM,5.34,AWoleLfFgJaYv1rOE6cJ,resilience4j
CALLS_NOM,1.99,AWoleLfFgJaYv1rOE6cJ,resilience4j
CYCLO_LOC,0.18,AWoleLfFgJaYv1rOE6cJ,resilience4j
FANOUT_CALLS,0.3,AWoleLfFgJaYv1rOE6cJ,resilience4j
AHH,0.05,AWrAsq60EGMyMe6Lvq4P,resilience4j
NOC_NOP,1.89,AWrAsq60EGMyMe6Lvq4P,resilience4j
NOM_NOC,5.78,AWrAsq60EGMyMe6Lvq4P,resilience4j
LOC_NOM,5.02,AWrAsq60EGMyMe6Lvq4P,resilience4j
CALLS_NOM,2.63,AWrAsq60EGMyMe6Lvq4P,resilience4j
CYCLO_LOC,0.19,AWrAsq60EGMyMe6Lvq4P,resilience4j
FANOUT_CALLS,0.25,AWrAsq60EGMyMe6Lvq4P,resilience4j
AHH,0.01,AW2qP1mnVuCwH5_hsITX,resilience4j
NOC_NOP,0.59,AW2qP1mnVuCwH5_hsITX,resilience4j
NOM_NOC,20.03,AW2qP1mnVuCwH5_hsITX,resilience4j
LOC_NOM,5.67,AW2qP1mnVuCwH5_hsITX,resilience4j
CALLS_NOM,3.3,AW2qP1mnVuCwH5_hsITX,resilience4j
CYCLO_LOC,0.17,AW2qP1mnVuCwH5_hsITX,resilience4j
FANOUT_CALLS,0.26,AW2qP1mnVuCwH5_hsITX,resilience4j
AHH,0.07,AWpthP31YsUHy63npV4_,resilience4j
NOC_NOP,1.93,AWpthP31YsUHy63npV4_,resilience4j
NOM_NOC,6.01,AWpthP31YsUHy63npV4_,resilience4j
LOC_NOM,5.25,AWpthP31YsUHy63npV4_,resilience4j
CALLS_NOM,2.24,AWpthP31YsUHy63npV4_,resilience4j
CYCLO_LOC,0.18,AWpthP31YsUHy63npV4_,resilience4j
FANOUT_CALLS,0.28,AWpthP31YsUHy63npV4_,resilience4j
AHH,0.05,AWzNDAsxGiD8zJdn1YCD,resilience4j
NOC_NOP,1.93,AWzNDAsxGiD8zJdn1YCD,resilience4j
NOM_NOC,5.6,AWzNDAsxGiD8zJdn1YCD,resilience4j
LOC_NOM,5.57,AWzNDAsxGiD8zJdn1YCD,resilience4j
CALLS_NOM,3.29,AWzNDAsxGiD8zJdn1YCD,resilience4j
CYCLO_LOC,0.17,AWzNDAsxGiD8zJdn1YCD,resilience4j
FANOUT_CALLS,0.25,AWzNDAsxGiD8zJdn1YCD,resilience4j
AHH,0.01,AW9mlDRuYD2QG1pPdzjG,resilience4j
NOC_NOP,0.61,AW9mlDRuYD2QG1pPdzjG,resilience4j
NOM_NOC,19.29,AW9mlDRuYD2QG1pPdzjG,resilience4j
LOC_NOM,5.81,AW9mlDRuYD2QG1pPdzjG,resilience4j
CALLS_NOM,3.28,AW9mlDRuYD2QG1pPdzjG,resilience4j
CYCLO_LOC,0.17,AW9mlDRuYD2QG1pPdzjG,resilience4j
FANOUT_CALLS,0.26,AW9mlDRuYD2QG1pPdzjG,resilience4j
AHH,0.01,AW7-x1NrwYGqw12oXOht,resilience4j
NOC_NOP,0.61,AW7-x1NrwYGqw12oXOht,resilience4j
NOM_NOC,19.21,AW7-x1NrwYGqw12oXOht,resilience4j
LOC_NOM,5.81,AW7-x1NrwYGqw12oXOht,resilience4j
CALLS_NOM,3.25,AW7-x1NrwYGqw12oXOht,resilience4j
CYCLO_LOC,0.17,AW7-x1NrwYGqw12oXOht,resilience4j
FANOUT_CALLS,0.26,AW7-x1NrwYGqw12oXOht,resilience4j
AHH,0.03,AWogPuzf9zLXaOU8muBt,resilience4j
NOC_NOP,1.54,AWogPuzf9zLXaOU8muBt,resilience4j
NOM_NOC,6.89,AWogPuzf9zLXaOU8muBt,resilience4j
LOC_NOM,5.34,AWogPuzf9zLXaOU8muBt,resilience4j
CALLS_NOM,1.99,AWogPuzf9zLXaOU8muBt,resilience4j
CYCLO_LOC,0.18,AWogPuzf9zLXaOU8muBt,resilience4j
FANOUT_CALLS,0.3,AWogPuzf9zLXaOU8muBt,resilience4j
AHH,0.05,AWrJ5vZp8Aj0a5jQgdM8,resilience4j
NOC_NOP,1.93,AWrJ5vZp8Aj0a5jQgdM8,resilience4j
NOM_NOC,5.97,AWrJ5vZp8Aj0a5jQgdM8,resilience4j
LOC_NOM,4.97,AWrJ5vZp8Aj0a5jQgdM8,resilience4j
CALLS_NOM,2.54,AWrJ5vZp8Aj0a5jQgdM8,resilience4j
CYCLO_LOC,0.19,AWrJ5vZp8Aj0a5jQgdM8,resilience4j
FANOUT_CALLS,0.26,AWrJ5vZp8Aj0a5jQgdM8,resilience4j
AHH,0.01,AW1ytcCB7pPUWOLu95uC,resilience4j
NOC_NOP,0.59,AW1ytcCB7pPUWOLu95uC,resilience4j
NOM_NOC,20.01,AW1ytcCB7pPUWOLu95uC,resilience4j
LOC_NOM,5.68,AW1ytcCB7pPUWOLu95uC,resilience4j
CALLS_NOM,3.3,AW1ytcCB7pPUWOLu95uC,resilience4j
CYCLO_LOC,0.17,AW1ytcCB7pPUWOLu95uC,resilience4j
FANOUT_CALLS,0.26,AW1ytcCB7pPUWOLu95uC,resilience4j
AHH,0.05,AWrCIXPkEGMyMe6LmMOR,resilience4j
NOC_NOP,1.97,AWrCIXPkEGMyMe6LmMOR,resilience4j
NOM_NOC,5.84,AWrCIXPkEGMyMe6LmMOR,resilience4j
LOC_NOM,4.98,AWrCIXPkEGMyMe6LmMOR,resilience4j
CALLS_NOM,2.54,AWrCIXPkEGMyMe6LmMOR,resilience4j
CYCLO_LOC,0.19,AWrCIXPkEGMyMe6LmMOR,resilience4j
FANOUT_CALLS,0.26,AWrCIXPkEGMyMe6LmMOR,resilience4j
AHH,0.05,AWtVdij_tUB48Z09pAFc,resilience4j
NOC_NOP,1.73,AWtVdij_tUB48Z09pAFc,resilience4j
NOM_NOC,6.0,AWtVdij_tUB48Z09pAFc,resilience4j
LOC_NOM,5.34,AWtVdij_tUB48Z09pAFc,resilience4j
CALLS_NOM,2.87,AWtVdij_tUB48Z09pAFc,resilience4j
CYCLO_LOC,0.18,AWtVdij_tUB48Z09pAFc,resilience4j
FANOUT_CALLS,0.26,AWtVdij_tUB48Z09pAFc,resilience4j
AHH,0.03,AWoRXtZD1dBUQTlh4kpN,resilience4j
NOC_NOP,1.54,AWoRXtZD1dBUQTlh4kpN,resilience4j
NOM_NOC,6.89,AWoRXtZD1dBUQTlh4kpN,resilience4j
LOC_NOM,5.34,AWoRXtZD1dBUQTlh4kpN,resilience4j
CALLS_NOM,1.99,AWoRXtZD1dBUQTlh4kpN,resilience4j
CYCLO_LOC,0.18,AWoRXtZD1dBUQTlh4kpN,resilience4j
FANOUT_CALLS,0.3,AWoRXtZD1dBUQTlh4kpN,resilience4j
AHH,0.01,AW751lQkOQvFCKgqd6gr,resilience4j
NOC_NOP,0.61,AW751lQkOQvFCKgqd6gr,resilience4j
NOM_NOC,19.21,AW751lQkOQvFCKgqd6gr,resilience4j
LOC_NOM,5.81,AW751lQkOQvFCKgqd6gr,resilience4j
CALLS_NOM,3.25,AW751lQkOQvFCKgqd6gr,resilience4j
CYCLO_LOC,0.17,AW751lQkOQvFCKgqd6gr,resilience4j
FANOUT_CALLS,0.26,AW751lQkOQvFCKgqd6gr,resilience4j
AHH,0.01,AW9mSo0JE-Ui4iy_1nA1,resilience4j
NOC_NOP,0.61,AW9mSo0JE-Ui4iy_1nA1,resilience4j
NOM_NOC,19.29,AW9mSo0JE-Ui4iy_1nA1,resilience4j
LOC_NOM,5.81,AW9mSo0JE-Ui4iy_1nA1,resilience4j
CALLS_NOM,3.28,AW9mSo0JE-Ui4iy_1nA1,resilience4j
CYCLO_LOC,0.17,AW9mSo0JE-Ui4iy_1nA1,resilience4j
FANOUT_CALLS,0.26,AW9mSo0JE-Ui4iy_1nA1,resilience4j
AHH,0.01,AW8dFefvCSdIQzWtnaW-,resilience4j
NOC_NOP,0.61,AW8dFefvCSdIQzWtnaW-,resilience4j
NOM_NOC,19.29,AW8dFefvCSdIQzWtnaW-,resilience4j
LOC_NOM,5.81,AW8dFefvCSdIQzWtnaW-,resilience4j
CALLS_NOM,3.28,AW8dFefvCSdIQzWtnaW-,resilience4j
CYCLO_LOC,0.17,AW8dFefvCSdIQzWtnaW-,resilience4j
FANOUT_CALLS,0.26,AW8dFefvCSdIQzWtnaW-,resilience4j
AHH,0.03,AWo6n8ppyRjJygCrK1x3,resilience4j
NOC_NOP,1.56,AWo6n8ppyRjJygCrK1x3,resilience4j
NOM_NOC,6.89,AWo6n8ppyRjJygCrK1x3,resilience4j
LOC_NOM,5.34,AWo6n8ppyRjJygCrK1x3,resilience4j
CALLS_NOM,2.0,AWo6n8ppyRjJygCrK1x3,resilience4j
CYCLO_LOC,0.18,AWo6n8ppyRjJygCrK1x3,resilience4j
FANOUT_CALLS,0.3,AWo6n8ppyRjJygCrK1x3,resilience4j
AHH,0.03,AWoRHHR-iRm9JOJvKpaO,resilience4j
NOC_NOP,1.54,AWoRHHR-iRm9JOJvKpaO,resilience4j
NOM_NOC,6.89,AWoRHHR-iRm9JOJvKpaO,resilience4j
LOC_NOM,5.34,AWoRHHR-iRm9JOJvKpaO,resilience4j
CALLS_NOM,1.99,AWoRHHR-iRm9JOJvKpaO,resilience4j
CYCLO_LOC,0.18,AWoRHHR-iRm9JOJvKpaO,resilience4j
FANOUT_CALLS,0.3,AWoRHHR-iRm9JOJvKpaO,resilience4j
AHH,0.05,AWy0bPbc4FjrqwOwiYt3,resilience4j
NOC_NOP,1.81,AWy0bPbc4FjrqwOwiYt3,resilience4j
NOM_NOC,5.85,AWy0bPbc4FjrqwOwiYt3,resilience4j
LOC_NOM,5.62,AWy0bPbc4FjrqwOwiYt3,resilience4j
CALLS_NOM,3.33,AWy0bPbc4FjrqwOwiYt3,resilience4j
CYCLO_LOC,0.17,AWy0bPbc4FjrqwOwiYt3,resilience4j
FANOUT_CALLS,0.25,AWy0bPbc4FjrqwOwiYt3,resilience4j
AHH,0.01,AW7GBj4QSmId86khmW_4,resilience4j
NOC_NOP,0.61,AW7GBj4QSmId86khmW_4,resilience4j
NOM_NOC,19.2,AW7GBj4QSmId86khmW_4,resilience4j
LOC_NOM,5.81,AW7GBj4QSmId86khmW_4,resilience4j
CALLS_NOM,3.26,AW7GBj4QSmId86khmW_4,resilience4j
CYCLO_LOC,0.17,AW7GBj4QSmId86khmW_4,resilience4j
FANOUT_CALLS,0.26,AW7GBj4QSmId86khmW_4,resilience4j
AHH,0.03,AWnyhfXeO9B58BDkBMKA,resilience4j
NOC_NOP,1.54,AWnyhfXeO9B58BDkBMKA,resilience4j
NOM_NOC,6.69,AWnyhfXeO9B58BDkBMKA,resilience4j
LOC_NOM,5.31,AWnyhfXeO9B58BDkBMKA,resilience4j
CALLS_NOM,1.94,AWnyhfXeO9B58BDkBMKA,resilience4j
CYCLO_LOC,0.18,AWnyhfXeO9B58BDkBMKA,resilience4j
FANOUT_CALLS,0.3,AWnyhfXeO9B58BDkBMKA,resilience4j
AHH,0.01,AW1yvOw3nuh3crWielx1,resilience4j
NOC_NOP,0.59,AW1yvOw3nuh3crWielx1,resilience4j
NOM_NOC,20.01,AW1yvOw3nuh3crWielx1,resilience4j
LOC_NOM,5.68,AW1yvOw3nuh3crWielx1,resilience4j
CALLS_NOM,3.3,AW1yvOw3nuh3crWielx1,resilience4j
CYCLO_LOC,0.17,AW1yvOw3nuh3crWielx1,resilience4j
FANOUT_CALLS,0.26,AW1yvOw3nuh3crWielx1,resilience4j
AHH,0.01,AW0085_296Z0eTSXsBSa,resilience4j
NOC_NOP,0.6,AW0085_296Z0eTSXsBSa,resilience4j
NOM_NOC,19.25,AW0085_296Z0eTSXsBSa,resilience4j
LOC_NOM,5.52,AW0085_296Z0eTSXsBSa,resilience4j
CALLS_NOM,3.19,AW0085_296Z0eTSXsBSa,resilience4j
CYCLO_LOC,0.18,AW0085_296Z0eTSXsBSa,resilience4j
FANOUT_CALLS,0.25,AW0085_296Z0eTSXsBSa,resilience4j
AHH,0.01,AW6iWzDs2OOXxfpkFL_I,resilience4j
NOC_NOP,0.61,AW6iWzDs2OOXxfpkFL_I,resilience4j
NOM_NOC,19.2,AW6iWzDs2OOXxfpkFL_I,resilience4j
LOC_NOM,5.81,AW6iWzDs2OOXxfpkFL_I,resilience4j
CALLS_NOM,3.26,AW6iWzDs2OOXxfpkFL_I,resilience4j
CYCLO_LOC,0.17,AW6iWzDs2OOXxfpkFL_I,resilience4j
FANOUT_CALLS,0.26,AW6iWzDs2OOXxfpkFL_I,resilience4j
AHH,0.01,AW3I9Rj970zCR7Cct95b,resilience4j
NOC_NOP,0.59,AW3I9Rj970zCR7Cct95b,resilience4j
NOM_NOC,19.9,AW3I9Rj970zCR7Cct95b,resilience4j
LOC_NOM,5.57,AW3I9Rj970zCR7Cct95b,resilience4j
CALLS_NOM,3.23,AW3I9Rj970zCR7Cct95b,resilience4j
CYCLO_LOC,0.17,AW3I9Rj970zCR7Cct95b,resilience4j
FANOUT_CALLS,0.26,AW3I9Rj970zCR7Cct95b,resilience4j
AHH,0.07,AWqHrOpFshenWNxuY-_X,resilience4j
NOC_NOP,1.94,AWqHrOpFshenWNxuY-_X,resilience4j
NOM_NOC,6.05,AWqHrOpFshenWNxuY-_X,resilience4j
LOC_NOM,5.25,AWqHrOpFshenWNxuY-_X,resilience4j
CALLS_NOM,2.27,AWqHrOpFshenWNxuY-_X,resilience4j
CYCLO_LOC,0.18,AWqHrOpFshenWNxuY-_X,resilience4j
FANOUT_CALLS,0.28,AWqHrOpFshenWNxuY-_X,resilience4j
AHH,0.02,AWsH2sbkvwsQMbwCALsJ,resilience4j
NOC_NOP,1.71,AWsH2sbkvwsQMbwCALsJ,resilience4j
NOM_NOC,6.29,AWsH2sbkvwsQMbwCALsJ,resilience4j
LOC_NOM,5.09,AWsH2sbkvwsQMbwCALsJ,resilience4j
CALLS_NOM,2.75,AWsH2sbkvwsQMbwCALsJ,resilience4j
CYCLO_LOC,0.19,AWsH2sbkvwsQMbwCALsJ,resilience4j
FANOUT_CALLS,0.26,AWsH2sbkvwsQMbwCALsJ,resilience4j
AHH,0.07,AWqbzfm98LXYodA81Fuc,resilience4j
NOC_NOP,2.05,AWqbzfm98LXYodA81Fuc,resilience4j
NOM_NOC,6.09,AWqbzfm98LXYodA81Fuc,resilience4j
LOC_NOM,5.23,AWqbzfm98LXYodA81Fuc,resilience4j
CALLS_NOM,2.34,AWqbzfm98LXYodA81Fuc,resilience4j
CYCLO_LOC,0.18,AWqbzfm98LXYodA81Fuc,resilience4j
FANOUT_CALLS,0.28,AWqbzfm98LXYodA81Fuc,resilience4j
AHH,0.05,AW9m4DdqH_dw9bSnw3d0,robozonky
NOC_NOP,7.52,AW9m4DdqH_dw9bSnw3d0,robozonky
NOM_NOC,3.85,AW9m4DdqH_dw9bSnw3d0,robozonky
LOC_NOM,4.1,AW9m4DdqH_dw9bSnw3d0,robozonky
CALLS_NOM,2.25,AW9m4DdqH_dw9bSnw3d0,robozonky
CYCLO_LOC,0.23,AW9m4DdqH_dw9bSnw3d0,robozonky
FANOUT_CALLS,0.27,AW9m4DdqH_dw9bSnw3d0,robozonky
AHH,0.02,AWwuL43q15x0k-0VIh7v,robozonky
NOC_NOP,5.11,AWwuL43q15x0k-0VIh7v,robozonky
NOM_NOC,6.2,AWwuL43q15x0k-0VIh7v,robozonky
LOC_NOM,3.74,AWwuL43q15x0k-0VIh7v,robozonky
CALLS_NOM,1.75,AWwuL43q15x0k-0VIh7v,robozonky
CYCLO_LOC,0.25,AWwuL43q15x0k-0VIh7v,robozonky
FANOUT_CALLS,0.26,AWwuL43q15x0k-0VIh7v,robozonky
AHH,0.02,AWs8Cwki-RbzT2VdN06V,robozonky
NOC_NOP,4.97,AWs8Cwki-RbzT2VdN06V,robozonky
NOM_NOC,6.52,AWs8Cwki-RbzT2VdN06V,robozonky
LOC_NOM,3.56,AWs8Cwki-RbzT2VdN06V,robozonky
CALLS_NOM,1.51,AWs8Cwki-RbzT2VdN06V,robozonky
CYCLO_LOC,0.26,AWs8Cwki-RbzT2VdN06V,robozonky
FANOUT_CALLS,0.31,AWs8Cwki-RbzT2VdN06V,robozonky
AHH,0.02,AWpKPjnDo4hEA1R-4vMk,robozonky
NOC_NOP,4.73,AWpKPjnDo4hEA1R-4vMk,robozonky
