metric,value,key,project
FANOUT,330,AW2A3k1UTOk9abGzaRNT,computer-database
AHH,0,AW7pYc3-yRf5QEVDIyCf,computer-database
NOC/NOP,2.6,AW7pYc3-yRf5QEVDIyCf,computer-database
NOP,33,AW7pYc3-yRf5QEVDIyCf,computer-database
NOM/NOC,6.18,AW7pYc3-yRf5QEVDIyCf,computer-database
NOC,86,AW7pYc3-yRf5QEVDIyCf,computer-database
LOC/NOM,4.05,AW7pYc3-yRf5QEVDIyCf,computer-database
NOM,532,AW7pYc3-yRf5QEVDIyCf,computer-database
CALLS/NOM,1.53,AW7pYc3-yRf5QEVDIyCf,computer-database
CYCLO/LOC,0.28,AW7pYc3-yRf5QEVDIyCf,computer-database
LOC,2156,AW7pYc3-yRf5QEVDIyCf,computer-database
CALLS,815,AW7pYc3-yRf5QEVDIyCf,computer-database
FANOUT/CALLS,0.42,AW7pYc3-yRf5QEVDIyCf,computer-database
CYCLO,609,AW7pYc3-yRf5QEVDIyCf,computer-database
FANOUT,347,AW7pYc3-yRf5QEVDIyCf,computer-database
AHH,0,AW3CnX_wT64_QVI1Ysyd,computer-database
NOC/NOP,2.6,AW3CnX_wT64_QVI1Ysyd,computer-database
NOP,33,AW3CnX_wT64_QVI1Ysyd,computer-database
NOM/NOC,6.18,AW3CnX_wT64_QVI1Ysyd,computer-database
NOC,86,AW3CnX_wT64_QVI1Ysyd,computer-database
LOC/NOM,4.05,AW3CnX_wT64_QVI1Ysyd,computer-database
NOM,532,AW3CnX_wT64_QVI1Ysyd,computer-database
CALLS/NOM,1.53,AW3CnX_wT64_QVI1Ysyd,computer-database
CYCLO/LOC,0.28,AW3CnX_wT64_QVI1Ysyd,computer-database
LOC,2156,AW3CnX_wT64_QVI1Ysyd,computer-database
CALLS,815,AW3CnX_wT64_QVI1Ysyd,computer-database
FANOUT/CALLS,0.42,AW3CnX_wT64_QVI1Ysyd,computer-database
CYCLO,609,AW3CnX_wT64_QVI1Ysyd,computer-database
FANOUT,347,AW3CnX_wT64_QVI1Ysyd,computer-database
AHH,0,AW8xe7NnFN2GgBTojOtN,computer-database
NOC/NOP,2.6,AW8xe7NnFN2GgBTojOtN,computer-database
NOP,33,AW8xe7NnFN2GgBTojOtN,computer-database
NOM/NOC,6.18,AW8xe7NnFN2GgBTojOtN,computer-database
NOC,86,AW8xe7NnFN2GgBTojOtN,computer-database
LOC/NOM,4.05,AW8xe7NnFN2GgBTojOtN,computer-database
NOM,532,AW8xe7NnFN2GgBTojOtN,computer-database
CALLS/NOM,1.53,AW8xe7NnFN2GgBTojOtN,computer-database
CYCLO/LOC,0.28,AW8xe7NnFN2GgBTojOtN,computer-database
LOC,2156,AW8xe7NnFN2GgBTojOtN,computer-database
CALLS,815,AW8xe7NnFN2GgBTojOtN,computer-database
FANOUT/CALLS,0.42,AW8xe7NnFN2GgBTojOtN,computer-database
CYCLO,609,AW8xe7NnFN2GgBTojOtN,computer-database
FANOUT,347,AW8xe7NnFN2GgBTojOtN,computer-database
AHH,0,AW5ZLdkAANzJMR7LdQVT,computer-database
NOC/NOP,2.6,AW5ZLdkAANzJMR7LdQVT,computer-database
NOP,33,AW5ZLdkAANzJMR7LdQVT,computer-database
NOM/NOC,6.18,AW5ZLdkAANzJMR7LdQVT,computer-database
NOC,86,AW5ZLdkAANzJMR7LdQVT,computer-database
LOC/NOM,4.05,AW5ZLdkAANzJMR7LdQVT,computer-database
NOM,532,AW5ZLdkAANzJMR7LdQVT,computer-database
CALLS/NOM,1.53,AW5ZLdkAANzJMR7LdQVT,computer-database
CYCLO/LOC,0.28,AW5ZLdkAANzJMR7LdQVT,computer-database
LOC,2156,AW5ZLdkAANzJMR7LdQVT,computer-database
CALLS,815,AW5ZLdkAANzJMR7LdQVT,computer-database
FANOUT/CALLS,0.42,AW5ZLdkAANzJMR7LdQVT,computer-database
CYCLO,609,AW5ZLdkAANzJMR7LdQVT,computer-database
FANOUT,347,AW5ZLdkAANzJMR7LdQVT,computer-database
AHH,0,AW7FVSGRwFuoX2DFETYf,computer-database
NOC/NOP,2.6,AW7FVSGRwFuoX2DFETYf,computer-database
NOP,33,AW7FVSGRwFuoX2DFETYf,computer-database
NOM/NOC,6.18,AW7FVSGRwFuoX2DFETYf,computer-database
NOC,86,AW7FVSGRwFuoX2DFETYf,computer-database
LOC/NOM,4.05,AW7FVSGRwFuoX2DFETYf,computer-database
NOM,532,AW7FVSGRwFuoX2DFETYf,computer-database
CALLS/NOM,1.53,AW7FVSGRwFuoX2DFETYf,computer-database
CYCLO/LOC,0.28,AW7FVSGRwFuoX2DFETYf,computer-database
LOC,2156,AW7FVSGRwFuoX2DFETYf,computer-database
CALLS,815,AW7FVSGRwFuoX2DFETYf,computer-database
FANOUT/CALLS,0.42,AW7FVSGRwFuoX2DFETYf,computer-database
CYCLO,609,AW7FVSGRwFuoX2DFETYf,computer-database
FANOUT,347,AW7FVSGRwFuoX2DFETYf,computer-database
AHH,0,AW9ViSpOfqcuRs9EMzPL,computer-database
NOC/NOP,2.6,AW9ViSpOfqcuRs9EMzPL,computer-database
NOP,33,AW9ViSpOfqcuRs9EMzPL,computer-database
NOM/NOC,6.18,AW9ViSpOfqcuRs9EMzPL,computer-database
NOC,86,AW9ViSpOfqcuRs9EMzPL,computer-database
LOC/NOM,4.05,AW9ViSpOfqcuRs9EMzPL,computer-database
NOM,532,AW9ViSpOfqcuRs9EMzPL,computer-database
CALLS/NOM,1.53,AW9ViSpOfqcuRs9EMzPL,computer-database
CYCLO/LOC,0.28,AW9ViSpOfqcuRs9EMzPL,computer-database
LOC,2156,AW9ViSpOfqcuRs9EMzPL,computer-database
CALLS,815,AW9ViSpOfqcuRs9EMzPL,computer-database
FANOUT/CALLS,0.42,AW9ViSpOfqcuRs9EMzPL,computer-database
CYCLO,609,AW9ViSpOfqcuRs9EMzPL,computer-database
FANOUT,347,AW9ViSpOfqcuRs9EMzPL,computer-database
AHH,0,AWsCalyTJz-3uBBV1yip,computer-database
NOC/NOP,2.11,AWsCalyTJz-3uBBV1yip,computer-database
NOP,27,AWsCalyTJz-3uBBV1yip,computer-database
NOM/NOC,6.5,AWsCalyTJz-3uBBV1yip,computer-database
NOC,57,AWsCalyTJz-3uBBV1yip,computer-database
LOC/NOM,4.14,AWsCalyTJz-3uBBV1yip,computer-database
NOM,371,AWsCalyTJz-3uBBV1yip,computer-database
CALLS/NOM,1.28,AWsCalyTJz-3uBBV1yip,computer-database
CYCLO/LOC,0.29,AWsCalyTJz-3uBBV1yip,computer-database
LOC,1536,AWsCalyTJz-3uBBV1yip,computer-database
CALLS,476,AWsCalyTJz-3uBBV1yip,computer-database
FANOUT/CALLS,0.42,AWsCalyTJz-3uBBV1yip,computer-database
CYCLO,447,AWsCalyTJz-3uBBV1yip,computer-database
FANOUT,200,AWsCalyTJz-3uBBV1yip,computer-database
AHH,0,AWtkGxh8BeEiCS_yTLhn,computer-database
NOC/NOP,2.38,AWtkGxh8BeEiCS_yTLhn,computer-database
NOP,34,AWtkGxh8BeEiCS_yTLhn,computer-database
NOM/NOC,6.4,AWtkGxh8BeEiCS_yTLhn,computer-database
NOC,81,AWtkGxh8BeEiCS_yTLhn,computer-database
LOC/NOM,4.11,AWtkGxh8BeEiCS_yTLhn,computer-database
NOM,519,AWtkGxh8BeEiCS_yTLhn,computer-database
CALLS/NOM,1.38,AWtkGxh8BeEiCS_yTLhn,computer-database
CYCLO/LOC,0.28,AWtkGxh8BeEiCS_yTLhn,computer-database
LOC,2138,AWtkGxh8BeEiCS_yTLhn,computer-database
CALLS,721,AWtkGxh8BeEiCS_yTLhn,computer-database
FANOUT/CALLS,0.4,AWtkGxh8BeEiCS_yTLhn,computer-database
CYCLO,603,AWtkGxh8BeEiCS_yTLhn,computer-database
FANOUT,291,AWtkGxh8BeEiCS_yTLhn,computer-database
AHH,0,AWud_TwwojvkCqRLLcnp,computer-database
NOC/NOP,2.63,AWud_TwwojvkCqRLLcnp,computer-database
NOP,33,AWud_TwwojvkCqRLLcnp,computer-database
NOM/NOC,6.24,AWud_TwwojvkCqRLLcnp,computer-database
NOC,87,AWud_TwwojvkCqRLLcnp,computer-database
LOC/NOM,4.04,AWud_TwwojvkCqRLLcnp,computer-database
NOM,543,AWud_TwwojvkCqRLLcnp,computer-database
CALLS/NOM,1.48,AWud_TwwojvkCqRLLcnp,computer-database
CYCLO/LOC,0.28,AWud_TwwojvkCqRLLcnp,computer-database
LOC,2194,AWud_TwwojvkCqRLLcnp,computer-database
CALLS,809,AWud_TwwojvkCqRLLcnp,computer-database
FANOUT/CALLS,0.4,AWud_TwwojvkCqRLLcnp,computer-database
CYCLO,621,AWud_TwwojvkCqRLLcnp,computer-database
FANOUT,330,AWud_TwwojvkCqRLLcnp,computer-database
AHH,0,AW8NbvasZrmR6SpBtqm8,computer-database
NOC/NOP,2.6,AW8NbvasZrmR6SpBtqm8,computer-database
NOP,33,AW8NbvasZrmR6SpBtqm8,computer-database
NOM/NOC,6.18,AW8NbvasZrmR6SpBtqm8,computer-database
NOC,86,AW8NbvasZrmR6SpBtqm8,computer-database
LOC/NOM,4.05,AW8NbvasZrmR6SpBtqm8,computer-database
NOM,532,AW8NbvasZrmR6SpBtqm8,computer-database
CALLS/NOM,1.53,AW8NbvasZrmR6SpBtqm8,computer-database
CYCLO/LOC,0.28,AW8NbvasZrmR6SpBtqm8,computer-database
LOC,2156,AW8NbvasZrmR6SpBtqm8,computer-database
CALLS,815,AW8NbvasZrmR6SpBtqm8,computer-database
FANOUT/CALLS,0.42,AW8NbvasZrmR6SpBtqm8,computer-database
CYCLO,609,AW8NbvasZrmR6SpBtqm8,computer-database
FANOUT,347,AW8NbvasZrmR6SpBtqm8,computer-database
AHH,0,AWzMnQBTK8VkDi59nlvY,computer-database
NOC/NOP,2.63,AWzMnQBTK8VkDi59nlvY,computer-database
NOP,33,AWzMnQBTK8VkDi59nlvY,computer-database
NOM/NOC,6.24,AWzMnQBTK8VkDi59nlvY,computer-database
NOC,87,AWzMnQBTK8VkDi59nlvY,computer-database
LOC/NOM,4.04,AWzMnQBTK8VkDi59nlvY,computer-database
NOM,543,AWzMnQBTK8VkDi59nlvY,computer-database
CALLS/NOM,1.48,AWzMnQBTK8VkDi59nlvY,computer-database
CYCLO/LOC,0.28,AWzMnQBTK8VkDi59nlvY,computer-database
LOC,2194,AWzMnQBTK8VkDi59nlvY,computer-database
CALLS,809,AWzMnQBTK8VkDi59nlvY,computer-database
FANOUT/CALLS,0.4,AWzMnQBTK8VkDi59nlvY,computer-database
CYCLO,621,AWzMnQBTK8VkDi59nlvY,computer-database
FANOUT,330,AWzMnQBTK8VkDi59nlvY,computer-database
AHH,0,AW6hR_JDoLNBsTHMgYKE,computer-database
NOC/NOP,2.6,AW6hR_JDoLNBsTHMgYKE,computer-database
NOP,33,AW6hR_JDoLNBsTHMgYKE,computer-database
NOM/NOC,6.18,AW6hR_JDoLNBsTHMgYKE,computer-database
NOC,86,AW6hR_JDoLNBsTHMgYKE,computer-database
LOC/NOM,4.05,AW6hR_JDoLNBsTHMgYKE,computer-database
NOM,532,AW6hR_JDoLNBsTHMgYKE,computer-database
CALLS/NOM,1.53,AW6hR_JDoLNBsTHMgYKE,computer-database
CYCLO/LOC,0.28,AW6hR_JDoLNBsTHMgYKE,computer-database
LOC,2156,AW6hR_JDoLNBsTHMgYKE,computer-database
CALLS,815,AW6hR_JDoLNBsTHMgYKE,computer-database
FANOUT/CALLS,0.42,AW6hR_JDoLNBsTHMgYKE,computer-database
CYCLO,609,AW6hR_JDoLNBsTHMgYKE,computer-database
FANOUT,347,AW6hR_JDoLNBsTHMgYKE,computer-database
AHH,0,AWsps2pKmRKvSVs6AuHL,computer-database
NOC/NOP,2.67,AWsps2pKmRKvSVs6AuHL,computer-database
NOP,28,AWsps2pKmRKvSVs6AuHL,computer-database
NOM/NOC,6.46,AWsps2pKmRKvSVs6AuHL,computer-database
NOC,75,AWsps2pKmRKvSVs6AuHL,computer-database
LOC/NOM,4.06,AWsps2pKmRKvSVs6AuHL,computer-database
NOM,485,AWsps2pKmRKvSVs6AuHL,computer-database
CALLS/NOM,1.32,AWsps2pKmRKvSVs6AuHL,computer-database
CYCLO/LOC,0.28,AWsps2pKmRKvSVs6AuHL,computer-database
LOC,1973,AWsps2pKmRKvSVs6AuHL,computer-database
CALLS,645,AWsps2pKmRKvSVs6AuHL,computer-database
FANOUT/CALLS,0.4,AWsps2pKmRKvSVs6AuHL,computer-database
CYCLO,568,AWsps2pKmRKvSVs6AuHL,computer-database
FANOUT,259,AWsps2pKmRKvSVs6AuHL,computer-database
AHH,0,AWvjbdG49kO6n_b9s5ve,cs-2019-01
NOC/NOP,1.7,AWvjbdG49kO6n_b9s5ve,cs-2019-01
NOP,20,AWvjbdG49kO6n_b9s5ve,cs-2019-01
NOM/NOC,2.47,AWvjbdG49kO6n_b9s5ve,cs-2019-01
NOC,34,AWvjbdG49kO6n_b9s5ve,cs-2019-01
LOC/NOM,8.3,AWvjbdG49kO6n_b9s5ve,cs-2019-01
NOM,84,AWvjbdG49kO6n_b9s5ve,cs-2019-01
CALLS/NOM,2.32,AWvjbdG49kO6n_b9s5ve,cs-2019-01
CYCLO/LOC,0.16,AWvjbdG49kO6n_b9s5ve,cs-2019-01
LOC,698,AWvjbdG49kO6n_b9s5ve,cs-2019-01
CALLS,195,AWvjbdG49kO6n_b9s5ve,cs-2019-01
FANOUT/CALLS,0.59,AWvjbdG49kO6n_b9s5ve,cs-2019-01
CYCLO,112,AWvjbdG49kO6n_b9s5ve,cs-2019-01
FANOUT,116,AWvjbdG49kO6n_b9s5ve,cs-2019-01
AHH,0,AWut0m_2BA_P1GG6jNRm,cs-2019-01
NOC/NOP,1.8,AWut0m_2BA_P1GG6jNRm,cs-2019-01
NOP,15,AWut0m_2BA_P1GG6jNRm,cs-2019-01
NOM/NOC,2.62,AWut0m_2BA_P1GG6jNRm,cs-2019-01
NOC,27,AWut0m_2BA_P1GG6jNRm,cs-2019-01
LOC/NOM,8.69,AWut0m_2BA_P1GG6jNRm,cs-2019-01
NOM,71,AWut0m_2BA_P1GG6jNRm,cs-2019-01
CALLS/NOM,2.5,AWut0m_2BA_P1GG6jNRm,cs-2019-01
CYCLO/LOC,0.14,AWut0m_2BA_P1GG6jNRm,cs-2019-01
LOC,617,AWut0m_2BA_P1GG6jNRm,cs-2019-01
CALLS,178,AWut0m_2BA_P1GG6jNRm,cs-2019-01
FANOUT/CALLS,0.57,AWut0m_2BA_P1GG6jNRm,cs-2019-01
CYCLO,88,AWut0m_2BA_P1GG6jNRm,cs-2019-01
FANOUT,103,AWut0m_2BA_P1GG6jNRm,cs-2019-01
AHH,0,AWuWj9F_v7VSpZCtKn09,cs-2019-01
NOC/NOP,1.5,AWuWj9F_v7VSpZCtKn09,cs-2019-01
NOP,14,AWuWj9F_v7VSpZCtKn09,cs-2019-01
NOM/NOC,1.61,AWuWj9F_v7VSpZCtKn09,cs-2019-01
NOC,21,AWuWj9F_v7VSpZCtKn09,cs-2019-01
LOC/NOM,7.05,AWuWj9F_v7VSpZCtKn09,cs-2019-01
NOM,34,AWuWj9F_v7VSpZCtKn09,cs-2019-01
CALLS/NOM,1.82,AWuWj9F_v7VSpZCtKn09,cs-2019-01
CYCLO/LOC,0.17,AWuWj9F_v7VSpZCtKn09,cs-2019-01
LOC,240,AWuWj9F_v7VSpZCtKn09,cs-2019-01
CALLS,62,AWuWj9F_v7VSpZCtKn09,cs-2019-01
FANOUT/CALLS,0.67,AWuWj9F_v7VSpZCtKn09,cs-2019-01
CYCLO,43,AWuWj9F_v7VSpZCtKn09,cs-2019-01
FANOUT,42,AWuWj9F_v7VSpZCtKn09,cs-2019-01
AHH,0,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
NOC/NOP,1.68,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
NOP,19,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
NOM/NOC,2.56,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
NOC,32,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
LOC/NOM,8.47,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
NOM,82,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
CALLS/NOM,2.34,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
CYCLO/LOC,0.15,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
LOC,695,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
CALLS,192,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
FANOUT/CALLS,0.58,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
CYCLO,109,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
FANOUT,113,AWvKnkMM7BGPHuO3QnLB,cs-2019-01
AHH,0,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
NOC/NOP,1.68,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
NOP,19,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
NOM/NOC,2.59,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
NOC,32,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
LOC/NOM,8.33,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
NOM,83,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
CALLS/NOM,2.33,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
CYCLO/LOC,0.15,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
LOC,692,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
CALLS,194,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
FANOUT/CALLS,0.59,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
CYCLO,109,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
FANOUT,115,AWvUg3HBsqgB1tQdpPcz,cs-2019-01
AHH,0,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
NOC/NOP,1.68,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
NOP,19,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
NOM/NOC,2.56,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
NOC,32,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
LOC/NOM,8.47,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
NOM,82,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
CALLS/NOM,2.34,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
CYCLO/LOC,0.15,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
LOC,695,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
CALLS,192,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
FANOUT/CALLS,0.58,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
CYCLO,109,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
FANOUT,113,AWvR7LxcsqgB1tQdS6xf,cs-2019-01
AHH,0,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
NOC/NOP,1.75,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
NOP,20,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
NOM/NOC,2.4,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
NOC,35,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
LOC/NOM,8.35,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
NOM,84,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
CALLS/NOM,2.34,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
CYCLO/LOC,0.16,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
LOC,702,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
CALLS,197,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
FANOUT/CALLS,0.59,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
CYCLO,113,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
FANOUT,118,AWvjiLZbKPT9GnU7YESJ,cs-2019-01
AHH,0,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
NOC/NOP,1.5,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
NOP,14,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
NOM/NOC,1.61,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
NOC,21,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
LOC/NOM,7.05,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
NOM,34,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
CALLS/NOM,1.82,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
CYCLO/LOC,0.17,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
LOC,240,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
CALLS,62,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
FANOUT/CALLS,0.67,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
CYCLO,43,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
FANOUT,42,AWtxKXfNBeEiCS_ylYCj,cs-2019-01
AHH,0,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
NOC/NOP,1.5,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
NOP,2,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
NOM/NOC,1,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
NOC,3,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
LOC/NOM,4.66,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
NOM,3,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
CALLS/NOM,1,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
CYCLO/LOC,0.21,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
LOC,14,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
CALLS,3,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
FANOUT/CALLS,0.66,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
CYCLO,3,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
FANOUT,2,AWnKoAnFwn4Nbd8ZxtNc,cscc-recommender
AHH,0,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
NOC/NOP,1.85,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
NOP,7,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
NOM/NOC,5.23,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
NOC,13,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
LOC/NOM,5.75,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
NOM,68,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
CALLS/NOM,1.2,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
CYCLO/LOC,0.2,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
LOC,391,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
CALLS,82,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
FANOUT/CALLS,0.45,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
CYCLO,81,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
FANOUT,37,AWrRv-vx5qv6y_GGlFrW,cscc-recommender
AHH,0,AWsQIPd3VDQP4UufPVYl,cscc-recommender
NOC/NOP,1.87,AWsQIPd3VDQP4UufPVYl,cscc-recommender
NOP,8,AWsQIPd3VDQP4UufPVYl,cscc-recommender
NOM/NOC,5.8,AWsQIPd3VDQP4UufPVYl,cscc-recommender
NOC,15,AWsQIPd3VDQP4UufPVYl,cscc-recommender
LOC/NOM,5.96,AWsQIPd3VDQP4UufPVYl,cscc-recommender
NOM,87,AWsQIPd3VDQP4UufPVYl,cscc-recommender
CALLS/NOM,1.31,AWsQIPd3VDQP4UufPVYl,cscc-recommender
CYCLO/LOC,0.23,AWsQIPd3VDQP4UufPVYl,cscc-recommender
LOC,519,AWsQIPd3VDQP4UufPVYl,cscc-recommender
CALLS,114,AWsQIPd3VDQP4UufPVYl,cscc-recommender
FANOUT/CALLS,0.51,AWsQIPd3VDQP4UufPVYl,cscc-recommender
CYCLO,124,AWsQIPd3VDQP4UufPVYl,cscc-recommender
FANOUT,59,AWsQIPd3VDQP4UufPVYl,cscc-recommender
AHH,0,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
NOC/NOP,1.85,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
NOP,7,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
NOM/NOC,5.23,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
NOC,13,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
LOC/NOM,5.72,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
NOM,68,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
CALLS/NOM,1.19,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
CYCLO/LOC,0.2,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
LOC,389,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
CALLS,81,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
FANOUT/CALLS,0.48,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
CYCLO,81,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
FANOUT,39,AWsAgqMGJz-3uBBVSNyV,cscc-recommender
AHH,0,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
NOC/NOP,2,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
NOP,7,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
NOM/NOC,5.5,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
NOC,14,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
LOC/NOM,5.41,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
NOM,77,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
CALLS/NOM,1.38,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
CYCLO/LOC,0.21,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
LOC,417,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
CALLS,107,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
FANOUT/CALLS,0.42,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
CYCLO,90,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
FANOUT,45,AWr_ijYLVDQP4Uuf-yM7,cscc-recommender
AHH,0,AWsPcPd2VDQP4UufBWng,cscc-recommender
NOC/NOP,1.87,AWsPcPd2VDQP4UufBWng,cscc-recommender
NOP,8,AWsPcPd2VDQP4UufBWng,cscc-recommender
NOM/NOC,5.8,AWsPcPd2VDQP4UufBWng,cscc-recommender
NOC,15,AWsPcPd2VDQP4UufBWng,cscc-recommender
LOC/NOM,5.96,AWsPcPd2VDQP4UufBWng,cscc-recommender
NOM,87,AWsPcPd2VDQP4UufBWng,cscc-recommender
CALLS/NOM,1.31,AWsPcPd2VDQP4UufBWng,cscc-recommender
CYCLO/LOC,0.23,AWsPcPd2VDQP4UufBWng,cscc-recommender
LOC,519,AWsPcPd2VDQP4UufBWng,cscc-recommender
CALLS,114,AWsPcPd2VDQP4UufBWng,cscc-recommender
FANOUT/CALLS,0.51,AWsPcPd2VDQP4UufBWng,cscc-recommender
CYCLO,124,AWsPcPd2VDQP4UufBWng,cscc-recommender
FANOUT,59,AWsPcPd2VDQP4UufBWng,cscc-recommender
AHH,0,AWsIl1l6VDQP4Uuf45Ad,cscc-recommender
NOC/NOP,2,AWsIl1l6VDQP4Uuf45Ad,cscc-recommender
NOP,7,AWsIl1l6VDQP4Uuf45Ad,cscc-recommender
NOM/NOC,5.07,AWsIl1l6VDQP4Uuf45Ad,cscc-recommender
